transaction_id,customer_id,timestamp,amount,merchant_category,location,device_id,transaction_type,account_age_days
TX000340,C0070,2026-02-24T13:44:00,76.07,cash,City-0,D1,card,78
TX000341,C0136,2026-01-20T19:32:00,301.82,travel,City-1,D1,card,1006
TX000342,C0142,2026-01-05T23:15:00,295.65,cash,City-2,D1,card,90
TX000343,C0252,2026-02-05T16:18:00,153.46,grocery,City-2,D0,card,1506
TX000344,C0161,2026-01-24T04:26:00,290.07,grocery,City-1,D2,card,455
TX000345,C0164,2026-02-17T19:35:00,678.52,cash,City-4,D2,card,484
TX000346,C0122,2026-01-03T10:42:00,45.38,retail,City-2,D2,card,1282
TX000347,C0111,2026-03-08T23:01:00,237.53,retail,City-1,D0,card,915
TX000348,C0018,2026-02-27T15:20:00,311.51,cash,City-3,D0,card,1629
TX000349,C0017,2026-02-01T11:03:00,46.5,grocery,City-2,D2,card,1945
TX000350,C0050,2026-03-23T06:14:00,78.81,cash,City-0,D2,card,363
TX000351,C0087,2026-01-20T01:25:00,105.67,grocery,City-2,D0,card,170
TX000352,C0018,2026-03-31T02:01:00,350.42,travel,City-3,D0,card,1659
TX000353,C0220,2026-02-22T05:19:00,140.2,grocery,City-0,D1,card,1767
TX000354,C0092,2026-02-27T11:05:00,100.51,grocery,City-2,D2,card,911
TX000355,C0211,2026-02-01T03:29:00,223.06,grocery,City-1,D1,card,1599
TX000356,C0234,2026-01-24T11:07:00,728.83,cash,City-4,D0,card,1688
TX000357,C0206,2026-01-30T17:14:00,52.53,cash,City-1,D2,card,183
TX000358,C0264,2026-03-10T20:27:00,553.51,grocery,City-4,D0,card,1387
TX000359,C0195,2026-03-23T21:09:00,71.5,retail,City-0,D0,card,600
TX000360,C0101,2026-02-19T21:15:00,797.34,retail,City-1,D2,card,1258
TX000361,C0277,2026-01-13T03:46:00,150.95,travel,City-2,D1,card,1374
TX000362,C0182,2026-01-07T15:59:00,205.77,grocery,City-2,D2,card,200
TX000363,C0298,2026-01-21T00:18:00,1123.46,cash,City-3,D1,card,497
TX000364,C0253,2026-03-16T16:15:00,121.82,cash,City-3,D1,card,960
TX000365,C0162,2026-02-14T22:15:00,127.24,cash,City-2,D0,card,998
TX000366,C0287,2026-02-17T13:54:00,318.83,retail,City-2,D2,card,171
TX000367,C0122,2026-02-16T09:53:00,36.4,grocery,City-2,D2,card,1002
TX000368,C0167,2026-02-12T03:34:00,160.28,travel,City-2,D2,card,386
TX000369,C0127,2026-01-20T12:32:00,78.92,travel,City-2,D1,card,880
TX000370,C0109,2026-03-11T05:33:00,313.92,retail,City-4,D1,card,1152
TX000371,C0292,2026-01-14T21:15:00,304.61,grocery,City-2,D1,card,1264
TX000372,C0058,2026-01-30T08:40:00,64.39,grocery,City-3,D1,card,1526
TX000373,C0045,2026-01-21T18:16:00,326.7,retail,City-0,D0,card,1519
TX000374,C0147,2026-03-18T11:25:00,90.61,travel,City-2,D0,card,595
TX000375,C0104,2026-01-23T12:56:00,257.51,cash,City-4,D2,card,1987
TX000376,C0002,2026-03-31T03:00:00,308.55,travel,City-2,D2,card,1724
TX000377,C0120,2026-03-25T23:08:00,326.15,travel,City-0,D0,card,1670
TX000378,C0067,2026-01-28T06:54:00,280.28,grocery,City-2,D1,card,1970
TX000379,C0275,2026-03-23T13:11:00,177.13,retail,City-0,D2,card,662
TX000380,C0191,2026-02-19T06:07:00,120.02,travel,City-1,D2,card,1284
TX000381,C0123,2026-02-06T17:58:00,120.64,grocery,City-3,D0,card,681
TX000382,C0158,2026-01-12T10:48:00,151.72,cash,City-3,D2,card,909
TX000383,C0016,2026-01-21T12:11:00,140.85,retail,City-1,D1,card,71
TX000384,C0292,2026-01-29T11:20:00,412.6,cash,City-2,D1,card,571
TX000385,C0206,2026-03-14T11:10:00,272.59,retail,City-2,D2398,card,1052
TX000386,C0181,2026-02-04T10:31:00,221.0,retail,City-1,D1,card,920
TX000387,C0240,2026-02-19T08:01:00,360.67,retail,City-0,D0,card,1200
TX000388,C0271,2026-03-22T18:19:00,100.61,retail,City-1,D1,card,1622
TX000389,C0197,2026-03-28T08:54:00,206.21,cash,City-2,D2,card,1746
TX000390,C0148,2026-03-11T10:42:00,427.9,grocery,City-3,D1,card,1488
TX000391,C0067,2026-03-06T02:38:00,2635.62,grocery,City-11,D6795,card,517
TX000392,C0183,2026-01-20T22:39:00,71.07,travel,City-3,D0,card,120
TX000393,C0030,2026-03-04T12:54:00,182.43,retail,City-0,D0,card,381
TX000394,C0012,2026-01-15T14:41:00,132.59,grocery,City-2,D0,card,193
TX000395,C0053,2026-02-09T05:43:00,213.73,retail,City-3,D2,card,1228
TX000396,C0278,2026-03-27T23:09:00,4665.78,cash,City-14,D9730,card,416
TX000397,C0271,2026-03-13T00:58:00,113.83,retail,City-1,D1,card,161
TX000398,C0254,2026-02-13T06:57:00,28.86,grocery,City-4,D2,card,1287
TX000399,C0171,2026-03-05T19:07:00,112.77,retail,City-1,D0,card,1414
TX000400,C0218,2026-03-07T01:06:00,619.67,travel,City-3,D2,card,1103
TX000401,C0093,2026-01-03T02:24:00,106.22,grocery,City-3,D0,card,1940
TX000402,C0052,2026-02-23T09:08:00,266.94,cash,City-2,D1,card,1056
TX000403,C0220,2026-03-01T02:25:00,283.75,grocery,City-0,D1,card,423
TX000404,C0255,2026-02-12T23:19:00,212.47,cash,City-0,D0,card,274
TX000405,C0077,2026-02-18T19:23:00,102.42,retail,City-2,D2,card,918
TX000406,C0026,2026-01-28T21:51:00,132.86,retail,City-1,D2,card,847
TX000407,C0142,2026-02-16T00:46:00,420.66,grocery,City-2,D1,card,80
TX000408,C0253,2026-01-04T04:12:00,74.38,grocery,City-3,D1,card,1607
TX000409,C0285,2026-02-01T18:31:00,139.12,cash,City-0,D0,card,1388
TX000410,C0146,2026-01-17T20:06:00,134.28,travel,City-1,D2,card,291
TX000411,C0014,2026-01-19T21:33:00,183.8,grocery,City-4,D2,card,1389
TX000412,C0124,2026-02-08T07:33:00,35.37,retail,City-4,D1,card,1380
TX000413,C0184,2026-03-10T08:59:00,444.72,retail,City-4,D1,card,844
TX000414,C0004,2026-01-30T03:14:00,75.15,grocery,City-4,D1,card,1536
TX000415,C0243,2026-01-19T11:24:00,200.01,travel,City-3,D0,card,315
TX000416,C0006,2026-03-18T21:15:00,219.8,grocery,City-1,D0,card,1483
TX000417,C0030,2026-01-30T05:11:00,388.92,retail,City-0,D0,card,1960
TX000418,C0180,2026-03-11T06:29:00,428.31,cash,City-0,D0,card,1018
TX000419,C0189,2026-03-08T08:11:00,334.28,retail,City-4,D0,card,751
TX000420,C0133,2026-03-13T10:26:00,173.69,grocery,City-3,D1,card,210
TX000421,C0296,2026-03-17T01:08:00,1427.91,grocery,City-3,D9801,card,603
TX000422,C0142,2026-03-12T23:41:00,404.68,travel,City-2,D1,card,120
TX000423,C0027,2026-03-07T17:31:00,51.34,travel,City-2,D0,card,1974
TX000424,C0291,2026-03-07T08:14:00,43.11,cash,City-1,D0,card,351
TX000425,C0134,2026-03-19T15:21:00,76.47,grocery,City-4,D2,card,678
TX000426,C0159,2026-03-05T14:37:00,250.87,grocery,City-4,D0,card,423
TX000427,C0009,2026-03-06T07:01:00,270.13,travel,City-4,D0,card,940
TX000428,C0054,2026-02-15T14:03:00,330.47,grocery,City-4,D0,card,819
TX000429,C0104,2026-02-28T18:39:00,224.85,grocery,City-4,D2,card,229
TX000430,C0255,2026-01-04T18:37:00,381.3,cash,City-0,D0,card,875
TX000431,C0102,2026-01-12T03:42:00,790.53,travel,City-7,D2176,card,614
TX000432,C0242,2026-01-14T14:14:00,49.7,travel,City-2,D2,card,849
TX000433,C0214,2026-02-17T09:47:00,636.63,retail,City-4,D1,card,250
TX000434,C0155,2026-02-10T10:41:00,256.35,travel,City-0,D2,card,714
TX000435,C0004,2026-01-24T07:02:00,55.22,retail,City-4,D1,card,1891
TX000436,C0032,2026-03-16T04:57:00,130.84,retail,City-2,D2,card,724
TX000437,C0083,2026-02-07T15:19:00,86.27,grocery,City-3,D2,card,1961
TX000438,C0101,2026-02-24T09:14:00,345.2,retail,City-1,D2,card,475
TX000439,C0060,2026-02-01T14:35:00,436.69,cash,City-0,D0,card,118
TX000440,C0151,2026-01-03T23:59:00,272.01,cash,City-1,D1,card,163
TX000441,C0229,2026-01-16T06:50:00,68.67,grocery,City-4,D1,card,270
TX000442,C0230,2026-01-07T03:01:00,114.87,cash,City-0,D2,card,1000
TX000443,C0028,2026-01-04T06:24:00,93.0,retail,City-3,D1,card,574
TX000444,C0196,2026-03-13T22:19:00,2863.01,travel,City-17,D4131,card,222
TX000445,C0225,2026-01-25T19:59:00,464.85,travel,City-0,D0,card,912
TX000446,C0138,2026-01-24T20:51:00,283.46,retail,City-3,D0,card,1762
TX000447,C0055,2026-01-25T07:56:00,449.88,cash,City-0,D1,card,675
TX000448,C0222,2026-02-15T05:25:00,282.03,grocery,City-2,D0,card,1020
TX000449,C0014,2026-01-14T15:53:00,151.12,travel,City-4,D2,card,844
TX000450,C0144,2026-03-16T03:39:00,580.02,retail,City-4,D0,card,1575
TX000451,C0149,2026-03-29T02:00:00,28.26,cash,City-4,D2,card,1067
TX000452,C0167,2026-01-16T07:09:00,578.19,grocery,City-2,D2,card,548
TX000453,C0049,2026-03-25T15:56:00,92.43,grocery,City-4,D1,card,1450
TX000454,C0078,2026-01-06T07:06:00,356.49,retail,City-3,D0,card,163
TX000455,C0152,2026-02-16T02:26:00,107.84,grocery,City-2,D2,card,263
TX000456,C0119,2026-03-26T08:01:00,341.05,grocery,City-4,D2,card,666
TX000457,C0036,2026-02-22T21:17:00,52.75,grocery,City-1,D0,card,337
TX000458,C0213,2026-01-10T08:58:00,423.77,grocery,City-3,D0,card,1748
TX000459,C0077,2026-02-13T09:55:00,478.91,cash,City-2,D2,card,254
TX000460,C0175,2026-03-25T16:00:00,31.71,grocery,City-0,D1,card,729
TX000461,C0204,2026-02-10T17:17:00,17.48,travel,City-4,D0,card,1799
TX000462,C0257,2026-01-23T19:08:00,81.03,travel,City-2,D2,card,106
TX000463,C0034,2026-02-28T20:03:00,223.46,grocery,City-4,D1,card,215
TX000464,C0239,2026-03-27T11:40:00,66.45,grocery,City-4,D2,card,298
TX000465,C0255,2026-01-29T19:32:00,390.16,grocery,City-0,D0,card,614
TX000466,C0250,2026-01-06T10:57:00,273.97,travel,City-0,D1,card,790
TX000467,C0056,2026-01-18T17:25:00,198.35,grocery,City-1,D2,card,794
TX000468,C0073,2026-02-01T02:01:00,104.1,retail,City-3,D1,card,776
TX000469,C0086,2026-02-22T21:02:00,259.18,retail,City-1,D2,card,1822
TX000470,C0273,2026-03-31T03:12:00,2637.66,travel,City-16,D5124,card,67
TX000471,C0027,2026-03-05T09:16:00,41.69,cash,City-2,D0,card,88
TX000472,C0152,2026-02-23T20:03:00,39.76,travel,City-2,D2,card,1855
TX000473,C0183,2026-02-17T05:21:00,100.37,cash,City-3,D0,card,118
TX000474,C0010,2026-01-15T00:24:00,212.9,cash,City-0,D1,card,1508
TX000475,C0194,2026-03-22T17:30:00,50.79,grocery,City-4,D2,card,1417
TX000476,C0211,2026-02-14T12:49:00,151.86,cash,City-1,D1,card,1431
TX000477,C0229,2026-01-18T11:12:00,56.41,cash,City-4,D1,card,354
TX000478,C0212,2026-02-24T14:02:00,152.7,grocery,City-2,D2,card,1397
TX000479,C0011,2026-03-22T21:55:00,266.47,retail,City-1,D2,card,1912
TX000480,C0218,2026-01-19T23:34:00,358.92,grocery,City-3,D2,card,503
TX000481,C0145,2026-03-12T18:53:00,73.49,travel,City-0,D1,card,1133
TX000482,C0129,2026-02-25T14:24:00,314.4,cash,City-4,D0,card,1658
TX000483,C0023,2026-03-10T14:19:00,329.69,grocery,City-3,D2,card,321
TX000484,C0086,2026-03-16T04:58:00,268.69,grocery,City-1,D2,card,1242
TX000485,C0275,2026-02-06T02:04:00,528.36,grocery,City-8,D9873,card,682
TX000486,C0062,2026-02-07T20:17:00,185.3,grocery,City-2,D2,card,1669
TX000487,C0174,2026-01-28T15:10:00,142.59,retail,City-4,D0,card,1479
TX000488,C0128,2026-03-16T22:06:00,87.29,grocery,City-3,D2,card,1124
TX000489,C0170,2026-01-07T05:20:00,1967.36,cash,City-6,D1071,card,1455
TX000490,C0000,2026-01-06T23:25:00,224.94,retail,City-0,D0,card,205
TX000491,C0090,2026-03-08T03:34:00,275.08,retail,City-15,D4835,card,591
TX000492,C0238,2026-03-22T00:52:00,31.88,cash,City-3,D1,card,820
TX000493,C0045,2026-01-27T03:35:00,370.54,grocery,City-0,D0,card,223
TX000494,C0265,2026-03-10T16:31:00,102.68,grocery,City-0,D1,card,1660
TX000495,C0125,2026-01-24T20:01:00,186.16,grocery,City-0,D2,card,873
TX000496,C0098,2026-03-19T20:07:00,69.62,grocery,City-3,D2,card,110
TX000497,C0044,2026-02-21T16:35:00,653.17,retail,City-4,D2,card,920
TX000498,C0208,2026-02-09T07:17:00,35.15,retail,City-3,D1,card,1154
TX000499,C0002,2026-03-30T02:19:00,2162.69,travel,City-3,D1646,card,1703
TX000500,C0177,2026-02-20T12:09:00,157.54,retail,City-2,D0,card,633
TX000501,C0178,2026-02-05T16:08:00,331.96,retail,City-3,D1,card,1022
TX000502,C0037,2026-01-20T22:15:00,272.68,cash,City-2,D1,card,1392
TX000503,C0225,2026-01-19T07:37:00,218.12,retail,City-0,D0,card,1067
TX000504,C0166,2026-02-18T01:50:00,579.28,cash,City-1,D1,card,1092
TX000505,C0204,2026-01-18T17:22:00,25.8,travel,City-4,D0,card,1839
TX000506,C0146,2026-03-29T21:42:00,247.14,travel,City-1,D2,card,299
TX000507,C0020,2026-01-09T20:17:00,188.47,retail,City-0,D2,card,1509
TX000508,C0229,2026-03-25T14:05:00,55.16,travel,City-4,D1,card,238
TX000509,C0020,2026-01-24T14:08:00,315.27,cash,City-0,D2,card,146
TX000510,C0248,2026-02-12T03:40:00,82.94,grocery,City-3,D2,card,1845
TX000511,C0209,2026-01-18T03:34:00,104.18,travel,City-4,D2,card,842
TX000512,C0131,2026-02-14T20:42:00,153.9,retail,City-1,D2,card,42
TX000513,C0060,2026-03-17T10:20:00,184.89,travel,City-0,D0,card,144
TX000514,C0014,2026-03-10T02:49:00,143.14,travel,City-4,D2,card,710
TX000515,C0197,2026-01-26T16:36:00,400.57,cash,City-2,D2,card,1603
TX000516,C0187,2026-03-11T23:49:00,40.92,retail,City-2,D1,card,236
TX000517,C0081,2026-02-19T22:26:00,61.0,travel,City-1,D0,card,682
TX000518,C0027,2026-01-02T08:23:00,19.25,travel,City-2,D0,card,1801
TX000519,C0248,2026-01-27T15:07:00,118.23,grocery,City-3,D2,card,1462
TX000520,C0133,2026-02-03T07:06:00,67.11,travel,City-3,D1,card,551
TX000521,C0110,2026-01-18T23:56:00,1845.18,cash,City-8,D5545,card,1971
TX000522,C0070,2026-01-04T08:06:00,167.47,cash,City-0,D1,card,1715
TX000523,C0115,2026-02-21T14:43:00,224.98,retail,City-0,D1,card,1849
TX000524,C0182,2026-01-18T07:47:00,248.65,retail,City-2,D2,card,1933
TX000525,C0276,2026-03-31T05:35:00,186.52,travel,City-1,D0,card,1295
TX000526,C0063,2026-01-18T19:23:00,1006.5,retail,City-3,D0,card,1265
TX000527,C0204,2026-03-06T11:11:00,43.7,grocery,City-4,D0,card,1694
TX000528,C0015,2026-01-06T01:18:00,75.95,travel,City-0,D0,card,1567
TX000529,C0192,2026-03-20T11:46:00,54.11,retail,City-2,D0,card,530
TX000530,C0029,2026-02-02T09:59:00,155.7,retail,City-4,D2,card,71
TX000531,C0068,2026-02-01T15:11:00,25.8,retail,City-3,D2,card,814
TX000532,C0168,2026-01-27T06:18:00,144.98,cash,City-3,D0,card,885
TX000533,C0045,2026-03-27T06:20:00,425.04,cash,City-0,D0,card,532
TX000534,C0189,2026-02-16T06:14:00,135.76,travel,City-4,D0,card,1067
TX000535,C0004,2026-01-16T17:06:00,40.57,cash,City-4,D1,card,312
TX000536,C0113,2026-02-15T15:31:00,1840.5,travel,City-7,D8472,card,522
TX000537,C0041,2026-02-17T11:29:00,486.74,grocery,City-1,D2,card,370
TX000538,C0184,2026-01-29T18:28:00,513.78,retail,City-4,D1,card,1013
TX000539,C0032,2026-02-27T22:28:00,115.01,travel,City-2,D2,card,1394
TX000540,C0297,2026-01-03T06:05:00,512.89,cash,City-2,D0,card,91
TX000541,C0244,2026-02-25T14:09:00,500.3,retail,City-4,D1,card,1047
TX000542,C0203,2026-02-24T08:31:00,60.24,travel,City-3,D2,card,226
TX000543,C0137,2026-02-28T22:47:00,217.65,travel,City-2,D2,card,1128
TX000544,C0192,2026-03-09T14:10:00,91.2,retail,City-2,D0,card,1251
TX000545,C0078,2026-03-04T16:55:00,212.43,grocery,City-3,D0,card,1677
TX000546,C0106,2026-01-07T21:45:00,187.51,travel,City-1,D1,card,907
TX000547,C0260,2026-01-31T02:12:00,133.81,retail,City-0,D2,card,822
TX000548,C0256,2026-03-11T02:08:00,306.14,cash,City-1,D1,card,275
TX000549,C0245,2026-01-27T14:02:00,168.88,grocery,City-0,D2,card,831
TX000550,C0281,2026-03-26T19:48:00,111.8,cash,City-1,D2,card,1344
TX000551,C0156,2026-02-11T02:34:00,104.78,retail,City-1,D0,card,313
TX000552,C0138,2026-02-25T06:40:00,398.86,retail,City-3,D0,card,721
TX000553,C0090,2026-03-21T19:09:00,32.13,grocery,City-0,D0,card,1552
TX000554,C0025,2026-01-25T09:39:00,142.97,grocery,City-0,D1,card,1725
TX000555,C0167,2026-03-16T01:49:00,334.97,cash,City-2,D2,card,1920
TX000556,C0105,2026-01-21T13:12:00,192.35,retail,City-0,D0,card,862
TX000557,C0214,2026-02-20T10:24:00,362.25,travel,City-4,D1,card,505
TX000558,C0298,2026-01-08T10:02:00,344.53,travel,City-3,D1,card,1271
TX000559,C0209,2026-02-16T21:18:00,139.26,travel,City-4,D2,card,442
TX000560,C0074,2026-03-16T01:32:00,72.45,cash,City-4,D2,card,1527
TX000561,C0297,2026-02-21T17:43:00,509.6,cash,City-2,D0,card,1766
TX000562,C0101,2026-03-07T15:31:00,380.59,retail,City-1,D2,card,1697
TX000563,C0020,2026-03-31T09:05:00,426.28,grocery,City-0,D2,card,1496
TX000564,C0020,2026-02-10T18:11:00,351.9,grocery,City-0,D2,card,1143
TX000565,C0161,2026-01-10T12:50:00,695.44,travel,City-1,D2,card,811
TX000566,C0273,2026-02-05T11:13:00,164.71,travel,City-3,D0,card,1617
TX000567,C0117,2026-03-22T13:33:00,161.97,grocery,City-2,D0,card,950
TX000568,C0090,2026-02-25T06:50:00,68.83,grocery,City-0,D0,card,959
TX000569,C0092,2026-02-22T09:07:00,292.3,cash,City-2,D2,card,1641
TX000570,C0208,2026-03-09T02:35:00,51.98,travel,City-3,D1,card,1711
TX000571,C0081,2026-01-14T19:32:00,165.43,cash,City-1,D0,card,1486
TX000572,C0108,2026-01-22T11:46:00,59.99,grocery,City-3,D0,card,1036
TX000573,C0049,2026-03-27T09:04:00,77.59,retail,City-4,D1,card,1974
TX000574,C0148,2026-03-20T17:40:00,326.43,travel,City-3,D1,card,93
TX000575,C0283,2026-02-05T09:31:00,91.08,travel,City-3,D1,card,1079
TX000576,C0007,2026-02-04T21:47:00,207.9,retail,City-2,D1,card,952
TX000577,C0152,2026-03-22T07:45:00,61.58,travel,City-2,D2,card,1296
TX000578,C0240,2026-03-29T11:30:00,143.05,retail,City-0,D0,card,1725
TX000579,C0288,2026-01-21T09:01:00,170.09,grocery,City-3,D0,card,53
TX000580,C0126,2026-02-20T02:00:00,182.06,grocery,City-1,D0,card,729
TX000581,C0200,2026-02-06T22:20:00,166.41,cash,City-0,D2,card,1575
TX000582,C0092,2026-01-13T07:11:00,170.2,cash,City-2,D2,card,35
TX000583,C0212,2026-01-27T21:19:00,190.67,travel,City-2,D2,card,565
TX000584,C0178,2026-02-11T09:40:00,423.62,grocery,City-3,D1,card,1422
TX000585,C0027,2026-02-21T18:38:00,50.82,travel,City-2,D0,card,374
TX000586,C0063,2026-03-10T19:59:00,228.62,retail,City-3,D0,card,436
TX000587,C0232,2026-01-17T19:11:00,347.72,cash,City-2,D1,card,473
TX000588,C0010,2026-03-07T03:51:00,103.11,travel,City-0,D1,card,1767
TX000589,C0121,2026-03-13T18:38:00,412.83,travel,City-1,D1,card,1358
TX000590,C0170,2026-02-17T06:12:00,90.98,travel,City-0,D2,card,228
TX000591,C0176,2026-01-29T10:03:00,320.88,travel,City-1,D2,card,907
TX000592,C0026,2026-03-02T18:44:00,55.19,grocery,City-1,D2,card,348
TX000593,C0089,2026-03-13T22:56:00,292.58,retail,City-4,D2,card,1515
TX000594,C0180,2026-02-01T22:12:00,370.13,retail,City-0,D0,card,541
TX000595,C0158,2026-01-13T04:04:00,182.57,retail,City-3,D2,card,1286
TX000596,C0066,2026-02-01T15:02:00,254.46,retail,City-1,D0,card,1383
TX000597,C0214,2026-02-18T12:36:00,271.73,travel,City-4,D1,card,1676
TX000598,C0212,2026-01-07T18:18:00,55.62,cash,City-2,D2,card,1697
TX000599,C0024,2026-02-22T04:04:00,264.36,travel,City-4,D0,card,1368
TX000600,C0225,2026-03-11T08:03:00,695.62,travel,City-0,D0,card,150
TX000601,C0135,2026-02-23T15:03:00,15.09,travel,City-0,D0,card,677
TX000602,C0171,2026-03-07T19:01:00,176.57,retail,City-1,D0,card,118
TX000603,C0060,2026-03-20T14:11:00,328.75,grocery,City-0,D0,card,85
TX000604,C0142,2026-02-20T06:44:00,612.14,grocery,City-2,D1,card,886
TX000605,C0032,2026-03-25T02:21:00,206.28,travel,City-2,D2,card,136
TX000606,C0263,2026-03-28T00:39:00,62.1,retail,City-3,D2,card,946
TX000607,C0073,2026-01-20T19:11:00,49.67,retail,City-3,D1,card,467
TX000608,C0258,2026-02-10T14:37:00,77.22,cash,City-3,D0,card,1377
TX000609,C0105,2026-02-27T21:14:00,242.41,travel,City-0,D0,card,762
TX000610,C0183,2026-01-05T02:37:00,176.91,travel,City-3,D0,card,893
TX000611,C0227,2026-01-23T01:58:00,292.18,cash,City-2,D2,card,488
TX000612,C0176,2026-01-06T18:41:00,189.08,travel,City-1,D2,card,779
TX000613,C0083,2026-02-08T19:38:00,170.51,travel,City-3,D2,card,1523
TX000614,C0082,2026-03-26T13:25:00,541.88,retail,City-2,D1,card,1503
TX000615,C0001,2026-02-11T05:03:00,168.84,retail,City-1,D1,card,655
TX000616,C0157,2026-01-10T09:10:00,421.26,cash,City-2,D1,card,838
TX000617,C0195,2026-02-20T02:58:00,96.85,cash,City-0,D0,card,1254
TX000618,C0267,2026-03-21T01:33:00,444.72,retail,City-8,D3973,card,1072
TX000619,C0161,2026-01-01T02:08:00,190.82,grocery,City-1,D2,card,1112
TX000620,C0092,2026-01-30T14:48:00,96.14,grocery,City-2,D2,card,77
TX000621,C0147,2026-03-26T17:21:00,221.16,retail,City-2,D0,card,318
TX000622,C0265,2026-03-30T07:33:00,41.17,travel,City-0,D1,card,1973
TX000623,C0219,2026-01-08T23:01:00,269.43,cash,City-4,D0,card,1257
TX000624,C0168,2026-02-07T19:22:00,184.7,grocery,City-3,D0,card,323
TX000625,C0128,2026-03-31T17:40:00,59.14,grocery,City-3,D2,card,1936
TX000626,C0177,2026-01-06T04:25:00,294.48,travel,City-2,D0,card,1417
TX000627,C0261,2026-01-14T10:14:00,476.12,retail,City-1,D0,card,928
TX000628,C0099,2026-01-14T22:46:00,714.01,cash,City-4,D0,card,97
TX000629,C0083,2026-03-05T19:08:00,85.24,cash,City-3,D2,card,347
TX000630,C0036,2026-01-23T23:33:00,456.83,travel,City-10,D4286,card,704
TX000631,C0209,2026-03-24T04:34:00,270.32,travel,City-4,D2,card,1444
TX000632,C0264,2026-03-08T09:37:00,161.56,grocery,City-4,D0,card,1432
TX000633,C0025,2026-01-15T00:20:00,103.29,cash,City-0,D1,card,1671
TX000634,C0066,2026-03-01T18:07:00,161.46,grocery,City-1,D0,card,1496
TX000635,C0125,2026-01-02T21:25:00,294.96,cash,City-0,D2,card,1309
TX000636,C0262,2026-01-17T21:49:00,177.97,retail,City-2,D1,card,952
TX000637,C0274,2026-03-03T23:08:00,194.0,retail,City-4,D1,card,1063
TX000638,C0003,2026-01-14T04:23:00,214.99,cash,City-3,D0,card,1322
TX000639,C0290,2026-01-11T04:15:00,524.36,grocery,City-0,D2,card,1856
TX000640,C0162,2026-01-15T07:12:00,86.51,travel,City-2,D0,card,1985
TX000641,C0054,2026-01-23T19:49:00,240.79,retail,City-4,D0,card,544
TX000642,C0279,2026-01-18T11:36:00,200.65,travel,City-4,D0,card,1369
TX000643,C0213,2026-01-16T16:41:00,326.38,travel,City-3,D0,card,1664
TX000644,C0083,2026-01-18T07:54:00,178.06,retail,City-3,D2,card,1498
TX000645,C0072,2026-01-15T10:19:00,3739.75,travel,City-16,D9351,card,1649
TX000646,C0042,2026-01-28T20:36:00,325.75,retail,City-2,D0,card,961
TX000647,C0247,2026-02-28T23:02:00,265.79,cash,City-2,D1,card,223
TX000648,C0185,2026-03-16T15:07:00,79.61,grocery,City-0,D2,card,1498
TX000649,C0020,2026-01-08T14:28:00,220.62,travel,City-0,D2,card,248
TX000650,C0099,2026-01-08T03:43:00,338.0,grocery,City-4,D0,card,1781
TX000651,C0146,2026-03-10T14:04:00,180.61,cash,City-1,D2,card,1426
TX000652,C0230,2026-03-27T07:59:00,109.03,grocery,City-0,D2,card,492
TX000653,C0119,2026-02-05T09:25:00,99.88,retail,City-4,D2,card,1154
TX000654,C0052,2026-01-29T06:34:00,347.79,cash,City-2,D1,card,1723
TX000655,C0001,2026-02-24T05:13:00,217.41,grocery,City-1,D1,card,156
TX000656,C0111,2026-01-23T20:24:00,190.27,retail,City-1,D0,card,1421
TX000657,C0215,2026-02-21T03:09:00,5278.2,retail,City-18,D7056,card,1536
TX000658,C0133,2026-02-10T06:20:00,84.68,retail,City-3,D1,card,938
TX000659,C0094,2026-02-27T19:51:00,388.61,retail,City-4,D1,card,1776
